target_id,obs_id,source_dataset,source_group_id,area,date,reference_time,timestamp_source,role,selection_rank,granule_name,acquisition_start,delta_h,scene_coverage_ratio,coverage_set_ratio,coverage_complete,download_group_key,aoi_buffer_km
jamila_floating_debris_suez_20200403:before:01,jamila_floating_debris_suez_20200403,Jamila_Floating_Debris,suez_20200403,suez_20200403,2020-04-03,2020-04-03T11:00:00Z,nominal,before,1,S1B_IW_SLC__1SDV_20200401T034403_20200401T034430_020945_027BA8_6C3C.SAFE,2020-04-01T03:44:03Z,-55.266,0.948036,0.948036,False,S1B_IW_SLC__1SDV_20200401T034403_20200401T034430_020945_027BA8_6C3C,30.0
jamila_floating_debris_suez_20200403:after:01,jamila_floating_debris_suez_20200403,Jamila_Floating_Debris,suez_20200403,suez_20200403,2020-04-03,2020-04-03T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20200404T155618_20200404T155645_031980_03B190_71E6.SAFE,2020-04-04T15:56:18Z,28.938,0.238228,1.0,True,S1A_IW_SLC__1SDV_20200404T155618_20200404T155645_031980_03B190_71E6,30.0
jamila_floating_debris_suez_20200403:after:02,jamila_floating_debris_suez_20200403,Jamila_Floating_Debris,suez_20200403,suez_20200403,2020-04-03,2020-04-03T11:00:00Z,nominal,after,2,S1A_IW_SLC__1SDV_20200404T155643_20200404T155710_031980_03B190_20B2.SAFE,2020-04-04T15:56:43Z,28.945,0.981828,1.0,True,S1A_IW_SLC__1SDV_20200404T155643_20200404T155710_031980_03B190_20B2,30.0
jamila_floating_debris_tangshan_20180130:before:01,jamila_floating_debris_tangshan_20180130,Jamila_Floating_Debris,tangshan_20180130,tangshan_20180130,2018-01-30,2018-01-30T12:00:00Z,nominal,before,1,S1B_IW_SLC__1SDV_20180128T220352_20180128T220419_009377_010D78_7518.SAFE,2018-01-28T22:03:52Z,-37.936,1.0,1.0,True,S1B_IW_SLC__1SDV_20180128T220352_20180128T220419_009377_010D78_7518,30.0
jamila_floating_debris_toledo_20191221:after:01,jamila_floating_debris_toledo_20191221,Jamila_Floating_Debris,toledo_20191221,toledo_20191221,2019-12-21,2019-12-21T12:00:00Z,nominal,after,1,S1B_IW_SLC__1SDV_20191223T233147_20191223T233217_019499_024D66_2C12.SAFE,2019-12-23T23:31:47Z,59.53,0.850521,0.850521,False,S1B_IW_SLC__1SDV_20191223T233147_20191223T233217_019499_024D66_2C12,30.0
jamila_floating_debris_tungchungChina_20190922:before:01,jamila_floating_debris_tungchungChina_20190922,Jamila_Floating_Debris,tungchungChina_20190922,tungchungChina_20190922,2019-09-22,2019-09-22T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2.SAFE,2019-09-22T10:33:25Z,-0.443,1.0,1.0,True,S1A_IW_SLC__1SDV_20190922T103325_20190922T103355_029133_034EA1_B6F2,30.0
jamila_floating_debris_tunisia_20180715:after:01,jamila_floating_debris_tunisia_20180715,Jamila_Floating_Debris,tunisia_20180715,tunisia_20180715,2018-07-15,2018-07-15T11:00:00Z,nominal,after,1,S1B_IW_SLC__1SDV_20180716T171912_20180716T171939_011839_015CA0_7ADE.SAFE,2018-07-16T17:19:12Z,30.32,1.0,1.0,True,S1B_IW_SLC__1SDV_20180716T171912_20180716T171939_011839_015CA0_7ADE,30.0
jamila_floating_debris_turkmenistan_20181030:before:01,jamila_floating_debris_turkmenistan_20181030,Jamila_Floating_Debris,turkmenistan_20181030,turkmenistan_20181030,2018-10-30,2018-10-30T12:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20181030T022718_20181030T022745_024359_02AADA_9991.SAFE,2018-10-30T02:27:18Z,-9.545,0.518536,0.998821,False,S1A_IW_SLC__1SDV_20181030T022718_20181030T022745_024359_02AADA_9991,30.0
jamila_floating_debris_turkmenistan_20181030:before:02,jamila_floating_debris_turkmenistan_20181030,Jamila_Floating_Debris,turkmenistan_20181030,turkmenistan_20181030,2018-10-30,2018-10-30T12:00:00Z,nominal,before,2,S1A_IW_SLC__1SDV_20181029T142856_20181029T142923_024352_02AAAA_6DF4.SAFE,2018-10-29T14:28:56Z,-21.518,0.430998,0.998821,False,S1A_IW_SLC__1SDV_20181029T142856_20181029T142923_024352_02AAAA_6DF4,30.0
jamila_floating_debris_turkmenistan_20181030:before:03,jamila_floating_debris_turkmenistan_20181030,Jamila_Floating_Debris,turkmenistan_20181030,turkmenistan_20181030,2018-10-30,2018-10-30T12:00:00Z,nominal,before,3,S1A_IW_SLC__1SDV_20181030T022743_20181030T022810_024359_02AADA_A4F0.SAFE,2018-10-30T02:27:43Z,-9.538,0.27328,0.998821,False,S1A_IW_SLC__1SDV_20181030T022743_20181030T022810_024359_02AADA_A4F0,30.0
jamila_floating_debris_turkmenistan_20181030:before:04,jamila_floating_debris_turkmenistan_20181030,Jamila_Floating_Debris,turkmenistan_20181030,turkmenistan_20181030,2018-10-30,2018-10-30T12:00:00Z,nominal,before,4,S1A_IW_SLC__1SDV_20181029T142921_20181029T142948_024352_02AAAA_C0AC.SAFE,2018-10-29T14:29:21Z,-21.511,0.138107,0.998821,False,S1A_IW_SLC__1SDV_20181029T142921_20181029T142948_024352_02AAAA_C0AC,30.0
jamila_floating_debris_venice_20180630:before:01,jamila_floating_debris_venice_20180630,Jamila_Floating_Debris,venice_20180630,venice_20180630,2018-06-30,2018-06-30T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D.SAFE,2018-06-29T05:18:52Z,-29.686,0.999274,0.999274,True,S1A_IW_SLC__1SDV_20180629T051852_20180629T051919_022567_0271CF_EE7D,30.0
jamila_floating_debris_venice_20180630:after:01,jamila_floating_debris_venice_20180630,Jamila_Floating_Debris,venice_20180630,venice_20180630,2018-06-30,2018-06-30T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9.SAFE,2018-06-30T17:06:26Z,6.107,1.0,1.0,True,S1A_IW_SLC__1SDV_20180630T170626_20180630T170653_022589_02727A_F0C9,30.0
jamila_floating_debris_venice_20180928:before:01,jamila_floating_debris_venice_20180928,Jamila_Floating_Debris,venice_20180928,venice_20180928,2018-09-28,2018-09-28T11:00:00Z,nominal,before,1,S1B_IW_SLC__1SDV_20180927T051820_20180927T051847_012896_017D0E_5078.SAFE,2018-09-27T05:18:20Z,-29.694,1.0,1.0,True,S1B_IW_SLC__1SDV_20180927T051820_20180927T051847_012896_017D0E_5078,30.0
jamila_floating_debris_venice_20180928:after:01,jamila_floating_debris_venice_20180928,Jamila_Floating_Debris,venice_20180928,venice_20180928,2018-09-28,2018-09-28T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF.SAFE,2018-09-29T16:58:13Z,29.97,0.273155,1.0,True,S1A_IW_SLC__1SDV_20180929T165813_20180929T165840_023916_029C64_EDCF,30.0
jamila_floating_debris_venice_20180928:after:02,jamila_floating_debris_venice_20180928,Jamila_Floating_Debris,venice_20180928,venice_20180928,2018-09-28,2018-09-28T11:00:00Z,nominal,after,2,S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479.SAFE,2018-09-29T16:58:38Z,29.977,0.920976,1.0,True,S1A_IW_SLC__1SDV_20180929T165838_20180929T165905_023916_029C64_E479,30.0
jamila_floating_debris_vungtau_20180423:before:01,jamila_floating_debris_vungtau_20180423,Jamila_Floating_Debris,vungtau_20180423,vungtau_20180423,2018-04-23,2018-04-23T11:00:00Z,nominal,before,1,S1A_IW_SLC__1SDV_20180420T110301_20180420T110331_021550_025236_EC08.SAFE,2018-04-20T11:03:01Z,-71.95,0.409528,0.409528,False,S1A_IW_SLC__1SDV_20180420T110301_20180420T110331_021550_025236_EC08,30.0
jamila_floating_debris_vungtau_20180423:after:01,jamila_floating_debris_vungtau_20180423,Jamila_Floating_Debris,vungtau_20180423,vungtau_20180423,2018-04-23,2018-04-23T11:00:00Z,nominal,after,1,S1A_IW_SLC__1SDV_20180424T224528_20180424T224555_021615_025428_912F.SAFE,2018-04-24T22:45:28Z,35.758,0.137202,0.137202,False,S1A_IW_SLC__1SDV_20180424T224528_20180424T224555_021615_025428_912F,30.0
